Organization,Shop,Production Line,Equipment Line,Work Order,Model.Suffix,Box,Set,Wip,Buyer S/No,Rework,OQC_SMPLG_FLAG,Input Time,Out Time,Box Weight,Box Weight Result,Box Weight Time,MAC Address,Off Line history,ACCBAG_1,BOXCARTON_1,CARD_1,ENERGYLBL_1,ENERGYLBL_2,MANUAL_1,MANUAL_2,MANUAL_3,MANUAL_4,MANUAL_5,MOD_1,PANEL_1,PCBG_MAIN_1,POWERCORD_1,PSU_1,REMOCON_1,STREAMER_1,WARRANTY_1,Uploaded Panel,Repair Flag,이슈 제번,MAC_ADDRESS,LOAD_DATE
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300706TRDLJL,504PLXA300706,,504PLXA300706,N,,2025-04-28 11:50:44.801,2025-04-28 12:39:24.672,,,,58:96:0A:50:19:A7,,5E2L1325.L3145150200013,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4E6J3E65947101NL33,,LD54S1012P,EAD65969409IUK54S2665,SR2JA659207310068,AKB76046609IH351PG047,MEZ00766501,MBM675057042501REV00,,,,58960A5019A7,2025-05-08 09:28:32
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331014TRDLJL,505PLSY331014,,505PLSY331014,N,,2025-05-31 13:14:26.030,2025-05-31 13:21:14.189,,,,58:96:0A:78:06:D6,,5F2L0970.L3145150200009,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478JUJ3E65947101Q845,,LD55W100BW,EAD65969409IUK55S3889,SR33A659207311942,AKB76046609IH3537K227,,MBM675057042501REV00,,,,58960A7806D6,2025-06-02 10:22:52
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190401TRDLJL,505PLTV190401,,505PLTV190401,N,,2025-05-06 14:17:57.928,2025-05-06 14:25:27.283,,,,58:96:0A:58:BC:CE,,5EMG0018.L3145150200004,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5WGJ3E65947101Q545,TJ521396AP06-,LD5551004X,EAD65969409IUK5522126,SR2HA659207310847,AKB76046609IOS52R1182,MEZ00766501,MBM675057042501REV00,,,,58960A58BCCE,2025-05-07 15:28:53
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300709TRDLJL,504PLBL300709,,504PLBL300709,N,,2025-04-28 11:55:48.927,2025-04-28 12:41:40.131,,,,58:96:0A:50:19:7D,,5E2L1325.L3145150200032,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4EMJ3E65947101NL33,,LD54S1012X,EAD65969409IUK5371066,SR2HA659207310691,AKB76046609IH351PG018,MEZ00766501,MBM675057042501REV00,,,,58960A50197D,2025-05-09 22:03:24
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190425TRDLJL,505PLTV190425,,505PLTV190425,N,Y,2025-05-06 14:34:08.772,2025-05-06 14:41:37.573,,,,58:96:0A:58:BC:EC,,5EMG0018.L3145150200002,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5M8J3E65947101Q545,,LD55510053,EAD65969409IUK5522072,SR2HA659207310872,AKB76046609IOS52R1233,MEZ00766501,MBM675057042501REV00,,,,58960A58BCEC,2025-05-07 13:14:22
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225599TRDLJL,505PLVC225599,,505PLVC225599,N,Y,2025-05-13 10:49:08.740,2025-05-13 10:56:28.767,,,,58:96:0A:5B:D9:E6,,5F2L0007.L3145150200197,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478NNJ3E65947101Q545,,LD55B1021N,EAD65969409IUK5593035,SR2CA659207311152,AKB76046609IOS54A0849,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9E6,2025-05-14 00:22:46
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190420TRDLJL,505PLQN190420,,505PLQN190420,N,,2025-05-06 14:31:03.732,2025-05-06 14:37:50.546,,,,58:96:0A:58:BC:EE,,5EMG0018.L3145150200190,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5M4J3E65947101Q545,,LD55510054,EAD65969409IUK5522066,SR23A659207311941,AKB76046609IOS52R0047,MEZ00766501,MBM675057042501REV00,,,,58960A58BCEE,2025-05-07 13:14:22
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190368TRDLJL,505PLPM190368,,505PLPM190368,N,Y,2025-05-06 13:54:43.548,2025-05-06 14:01:46.710,,,,58:96:0A:58:BB:3C,,5EMG0018.L3145150200019,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5KAJ3E65947101Q545,,LD5551001P,EAD65969409IUK5522017,SR2HA659207310209,AKB76046609IOS52S0773,MEZ00766501,MBM675057042501REV00,,,,58960A58BB3C,2025-05-08 08:21:48
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225776TRDLJL,505PLLQ225776,,505PLLQ225776,N,,2025-05-13 13:12:54.100,2025-05-13 13:19:07.261,,,,58:96:0A:5B:D9:DC,,5F2L0007.L3145150200085,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477KVJ3E65947101Q845,,LD55B1021C,EAD65969409IUK5593288,SR2CA659207311597,AKB76046609IOS54B0182,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9DC,2025-05-14 11:31:51
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185580TRDLJL,504PLJK185580,,504PLJK185580,N,Y,2025-04-04 18:40:51.133,2025-04-04 18:51:14.827,,,,,,5EPM0048.L3145150100099,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q61LJ3E65947101PD45,TJ512053AB02-,IS51G1006U,EAD65969409IUK53L5443,TQDK3659207311500,AKB76046609IOS51Q0289,MEZ00766501,MBM675057042501REV00,,,,00A159D7A985,2025-04-27 01:36:25
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330883TRDLJL,505PLFJ330883,,505PLFJ330883,N,,2025-05-31 11:20:16.631,2025-05-31 11:27:10.016,,,,58:96:0A:78:06:AE,,5F2L0970.L3145150200150,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4SLJ3E65947101QD45,,LD55W100C7,EAD65969409IUK55S2276,SR2JA659207312451,AKB76046609IH352DA245,MEZ00766501,MBM675057042501REV00,,,,58960A7806AE,2025-06-03 10:35:44
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225772TRDLJL,505PLQN225772,,505PLQN225772,N,,2025-05-13 13:10:30.193,2025-05-13 13:16:27.855,,,,58:96:0A:5B:D9:C8,,5F2L0007.L3145150200086,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477Z6J3E65947101Q645,,LD55B1020S,EAD65969409IUK5593349,SR2CA659207311715,AKB76046609IOS54B0393,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9C8,2025-05-14 11:15:38
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331005TRDLJL,505PLBL331005,,505PLBL331005,N,,2025-05-31 13:08:00.035,2025-05-31 13:15:53.289,,,,58:96:0A:78:06:60,,5F2L0970.L3145150200015,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S49AJ3E65947101QU33,,LD55W1009R,EAD65969409IUK55S3866,SR33A659207312052,AKB76046609IH352D0913,MEZ00766501,MBM675057042501REV00,,,,58960A780660,2025-06-02 10:22:52
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300738TRDLJL,504PLYZ300738,,504PLYZ300738,N,,2025-04-28 12:54:23.290,2025-04-28 16:04:31.310,,,,58:96:0A:50:1A:2C,,5E2L1325.L3145150200002,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4M3J3E65947101NL33,,LD54S10124,EAD65969409IUK54S2516,SR2HA659207311279,AKB76046609IH351PG072,MEZ00766501,MBM675057042501REV00,,,,58960A501A2C,2025-05-20 23:23:01
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276037TRDLJL,504PLBL276037,,504PLBL276037,N,,2025-04-23 17:52:19.615,2025-04-23 18:10:51.041,,,,58:96:0A:4D:53:0B,,5E2L0867.L3145150200046,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4NWJ3E65947101NL33,,LD54P1005D,EAD65969409IUK5381513,TR2K1659207311463,AKB76046609IOS51A0051,MEZ00766501,MBM675057042501REV00,,,,58960A4D530B,2025-05-06 08:24:51
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331040TRDLJL,505PLLQ331040,,505PLLQ331040,N,,2025-05-31 13:30:07.980,2025-05-31 13:36:51.925,,,,58:96:0A:78:06:58,,5F2L0970.L3145150200108,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478R9J3E65947101Q545,,LD55W1009J,EAD65969409IUK55S3879,SR3CA659207311581,AKB76046609IH352DA305,MEZ00766501,MBM675057042501REV00,,,,58960A780658,2025-06-02 09:54:52
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300732TRDLJL,504PLJK300732,,504PLJK300732,N,,2025-04-28 12:50:38.303,2025-04-28 12:58:17.091,,,,58:96:0A:50:19:B3,,5E2L1325.L3145150200018,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4XBJ3E65947101NL33,,LD54S1012M,EAD65969409IUK54S2493,SR2HA659207311162,AKB76046609IH351PG022,MEZ00766501,MBM675057042501REV00,,,,58960A5019B3,2025-05-08 10:28:08
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225809TRDLJL,505PLWR225809,,505PLWR225809,N,,2025-05-13 13:33:23.988,2025-05-13 13:39:43.803,,,,58:96:0A:5B:D9:92,,5F2L0007.L3145150200029,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477HVJ3E65947101Q845,,LD55B101Z8,EAD65969409IUK5593708,SR23A659207311408,AKB76046609IOS54B0205,MEZ00766501,MBM675057042501REV00,,,,58960A5BD992,2025-05-14 14:49:20
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330963TRDLJL,505PLCD330963,,505PLCD330963,N,,2025-05-31 12:42:23.672,2025-05-31 12:49:04.839,,,,58:96:0A:78:06:3E,,5F2L0970.L3145150200071,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478F6J3E65947101Q545,,LD55W10080,EAD65969409IUK55S3850,SR3BA659207310339,AKB76046609IH352D0885,MEZ00766501,MBM675057042501REV00,,,,58960A78063E,2025-06-03 04:28:11
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225741TRDLJL,505PLBL225741,,505PLBL225741,N,,2025-05-13 12:49:43.410,2025-05-13 13:31:20.592,,,,58:96:0A:5B:D9:D9,,5F2L0007.L3145150200046,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477JHJ3E65947101Q845,,LD55B10219,EAD65969409IUK5593257,SR2CA659207313182,AKB76046609IOS54B0426,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9D9,2025-05-14 13:52:29
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190325TRDLJL,505PLZU190325,,505PLZU190325,N,,2025-05-06 13:27:20.147,2025-05-06 13:34:12.216,,,,58:96:0A:58:BC:F9,,5EMG0018.L3145150200076,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5MZJ3E65947101Q545,,LD5551005C,EAD65969409IUK5521958,SR2HA659207310328,AKB76046609IOS52S0776,MEZ00766501,MBM675057042501REV00,,,,58960A58BCF9,2025-05-07 23:21:43
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190364TRDLJL,505PLJK190364,,505PLJK190364,N,,2025-05-06 13:52:26.865,2025-05-06 13:59:31.697,,,,58:96:0A:58:BB:2E,,5EMG0018.L3145150200006,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5JVJ3E65947101Q545,,LD5551001F,EAD65969409IUK5522121,SR2HA659207310205,AKB76046609IOS52S0783,MEZ00766501,MBM675057042501REV00,,,,58960A58BB2E,2025-05-07 15:33:03
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185652TRDLJL,504PLJK185652,,504PLJK185652,N,,2025-04-07 16:18:49.412,2025-04-07 19:00:19.794,,,,,,5EPM0048.L3145150100024,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q84WJ3E65947101PD45,,IS51G1007M,EAD65969409IUK53P0806,TQDK3659207311217,AKB76046609IOS51Q0222,MEZ00766501,MBM675057042501REV00,,,,00A159D7A936,2025-05-06 08:44:49
AP4,Final Assembly,L01,L01,5E2L1325,75QNED8GA6A.BTRDLJL,33758504300707TRDLJL,504PLFJ300707,,504PLFJ300707,N,,2025-04-28 11:51:15.504,2025-04-28 12:39:59.617,,,,58:96:0A:50:19:95,,5E2L1325.L3145150200042,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4EBJ3E65947101NL33,,LD54S1012T,EAD65969409IUK5371077,SR2HA659207310052,AKB76046609IH351PG043,MEZ00766501,MBM675057042501REV00,,,,58960A501995,2025-05-08 03:06:56
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185658TRDLJL,504PLYZ185658,,504PLYZ185658,N,,2025-04-07 16:23:54.266,2025-04-07 16:30:48.275,,,,,,5EPM0048.L3145150100031,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q85AJ3E65947101PD45,,IS51G1007F,EAD65969409IUK53L5506,TQDK3659207311123,AKB76046609IOS51Q0296,MEZ00766501,MBM675057042501REV00,,,,00A159D7A908,2025-04-28 09:02:07
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190307TRDLJL,505PLMP190307,,505PLMP190307,N,,2025-05-06 13:16:24.234,2025-05-06 13:22:32.602,,,,58:96:0A:58:BC:32,,5EMG0018.L3145150200102,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5UXJ3E65947101Q545,,LD5551003M,EAD65969409IUK54V0251,SR2CA659207313342,AKB76046609IOS52S0712,MEZ00766501,MBM675057042501REV00,,,,58960A58BC32,2025-05-08 08:29:44
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225706TRDLJL,505PLDX225706,,505PLDX225706,N,,2025-05-13 11:57:22.956,2025-05-13 12:34:49.518,,,,58:96:0A:5B:DA:3D,,5F2L0007.L3145150200177,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477HCJ3E65947101Q845,,LD55B10245,EAD65969409IUK5593240,SR2CA659207312159,AKB76046609IOS54B0458,MEZ00766501,MBM675057042501REV00,,,,58960A5BDA3D,2025-05-15 08:13:14
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225726TRDLJL,505PLSY225726,,505PLSY225726,N,,2025-05-13 12:39:53.513,2025-05-13 13:06:22.806,,,,58:96:0A:5B:D9:C2,,5F2L0007.L3145150200118,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4785BJ3E65947101Q645,,LD55B1020L,EAD65969409IUK5593230,SR23A659207311262,AKB76046609IOS54B0392,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9C2,2025-05-15 02:26:04
AP4,Final Assembly,L01,L01,5E2L0867,75QNED8GA6A.BTRDLJL,33758504276049TRDLJL,504PLTV276049,,504PLTV276049,N,Y,2025-04-23 18:10:47.682,2025-04-23 18:18:53.383,,,,58:96:0A:4D:52:F3,,5E2L0867.L3145150200024,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4Q1J3E65947101NL33,,LD54P10056,EAD65969409IUK5381461,TR2K1659207310217,AKB76046609IOS51E0303,MEZ00766501,MBM675057042501REV00,,,,58960A4D52F3,2025-05-12 09:34:10
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330911TRDLJL,505PLVC330911,,505PLVC330911,N,,2025-05-31 11:40:56.240,2025-05-31 11:47:54.255,,,,58:96:0A:78:06:4A,,5F2L0970.L3145150200120,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477WUJ3E65947101Q645,,LD55W10095,EAD65969409IUK55S2377,SR34A659207310364,AKB76046609IH352DA258,MEZ00766501,MBM675057042501REV00,,,,58960A78064A,2025-06-04 11:01:02
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190435TRDLJL,505PLFJ190435,,505PLFJ190435,N,,2025-05-06 14:40:52.783,2025-05-06 14:47:51.411,,,,58:96:0A:58:BA:ED,,5EMG0018.L3145150200024,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5TEJ3E65947101Q545,,LD5551000F,EAD65969409IUK5522095,SR2CA659207311213,AKB76046609IOS52S0791,MEZ00766501,MBM675057042501REV00,,,,58960A58BAED,2025-05-07 13:30:18
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190458TRDLJL,505PLXA190458,,505PLXA190458,N,,2025-05-06 14:55:15.242,2025-05-06 15:15:30.045,,,,58:96:0A:58:BB:BD,,5EMG0018.L3145150200146,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3R5XWJ3E65947101PH45,,LD5551002W,EAD65969409IUK5522120,SR2HA659207310281,AKB76046609IOS52S0730,MEZ00766501,MBM675057042501REV00,,,,58960A58BBBD,2025-05-07 13:47:05
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190437TRDLJL,505PLBL190437,,505PLBL190437,N,,2025-05-06 14:41:35.934,2025-05-06 14:48:52.455,,,,58:96:0A:57:82:55,,5EMG0018.L3145150200182,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5TJJ3E65947101Q545,,LD55510003,EAD65969409IUK5522091,SR2HA659207310263,AKB76046609IOS52R0170,MEZ00766501,MBM675057042501REV00,,,,58960A578255,2025-05-07 13:30:18
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505331009TRDLJL,505PLHT331009,,505PLHT331009,N,,2025-05-31 13:10:12.527,2025-05-31 13:18:07.519,,,,58:96:0A:78:06:6B,,5F2L0970.L3145150200024,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S49KJ3E65947101QU33,,LD55W100A2,EAD65969409IUK55S3820,SR33A659207311623,AKB76046609IH352D0883,MEZ00766501,MBM675057042501REV00,MBM675057042501REV00,,,58960A78066B,2025-06-02 10:22:52
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330913TRDLJL,505PLHT330913,,505PLHT330913,N,,2025-05-31 11:42:37.532,2025-05-31 11:48:57.143,,,,58:96:0A:78:06:55,,5F2L0970.L3145150200101,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S53WJ3E65947101QU45,,LD55W1009F,EAD65969409IUK55S2376,SR32A659207310096,AKB76046609IH352DA218,MEZ00766501,MBM675057042501REV00,,,,58960A780655,2025-06-05 01:41:19
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225825TRDLJL,505PLTV225825,,505PLTV225825,N,,2025-05-13 13:42:26.666,2025-05-13 13:48:53.960,,,,58:96:0A:5B:D9:E3,,5F2L0007.L3145150200006,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R478QAJ3E65947101Q645,,LD55B1021J,EAD65969409IUK5593746,SR2CA659207311712,AKB76046609IOS54B0508,MEZ00766501,MBM675057042501REV00,,,,58960A5BD9E3,2025-05-14 11:13:29
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225655TRDLJL,505PLGE225655,,505PLGE225655,N,,2025-05-13 11:25:39.965,2025-05-13 11:31:29.374,,,,58:96:0A:5B:D9:58,,5F2L0007.L3145150200219,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477XUJ3E65947101Q545,,LD55B101XN,EAD65969409IUK5593372,SR2CA659207312867,AKB76046609IOS54B0494,MEZ00766501,MBM675057042501REV00,,,,58960A5BD958,2025-05-15 23:26:27
AP4,Final Assembly,L01,L01,5EPM0048,75QNED8GA6A.ATRDLJL,33758504185666TRDLJL,504PLDX185666,,504PLDX185666,N,,2025-04-07 16:29:15.522,2025-04-07 16:39:01.229,,,,,,5EPM0048.L3145150100010,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R2Q7WDJ3E65947101PD45,,IS51G1008J,EAD65969409IUK53P0894,SR1QA659207310186,AKB76046609IOS51Q0318,MEZ00766501,MBM675057042501REV00,,,,00A159D7A98C,2025-04-27 12:19:02
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225664TRDLJL,505PLAG225664,,505PLAG225664,N,,2025-05-13 11:30:58.986,2025-05-13 11:40:06.428,,,,58:96:0A:5B:DA:15,,5F2L0007.L3145150200235,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R477P6J3E65947101Q845,,LD55B10230,EAD65969409IUK5593191,SR2HA659207310048,AKB76046609IOS54B0167,MEZ00766501,MBM675057042501REV00,,,,58960A5BDA15,2025-05-15 02:26:27
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190481TRDLJL,505PLWR190481,,505PLWR190481,N,,2025-05-06 15:20:59.007,2025-05-06 15:28:43.405,,,,58:96:0A:58:BB:6D,,5EMG0018.L3145150200140,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5NKJ3E65947101Q545,,LD55510023,EAD65969409IUK5531747,TR2K1659207311554,AKB76046609IOS52S0732,MEZ00766501,MBM675057042501REV00,,,,58960A58BB6D,2025-05-07 13:19:30
AP4,Final Assembly,L01,L01,5F2L0970,75QNED8GA6A.BTRDLJL,33758505330895TRDLJL,505PLGE330895,,505PLGE330895,N,Y,2025-05-31 11:28:11.007,2025-05-31 11:39:03.586,,,,58:96:0A:78:06:E8,,5F2L0970.L3145150200139,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R4S4W7J3E65947101QU45,,LD55W100CK,EAD65969409IUK55Q3277,SR33A659207312374,AKB76046609IH352DA253,MEZ00766501,MBM675057042501REV00,,,,58960A7806E8,2025-06-04 05:03:28
AP4,Final Assembly,L01,L01,5EMG0018,75QNED8GA6A.BTRDLJL,33758505190443TRDLJL,505PLCD190443,,505PLCD190443,N,,2025-05-06 14:45:02.391,2025-05-06 14:53:19.518,,,,58:96:0A:58:BB:00,,5EMG0018.L3145150200174,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3N5U6J3E65947101Q545,,LD5551000Q,EAD65969409IUK5522081,SR2HA659207310726,AKB76046609IOS52R0185,MEZ00766501,MBM675057042501REV00,,,,58960A58BB00,2025-05-07 13:30:18
AP4,Final Assembly,L01,L01,5F2L0007,75QNED8GA6A.BTRDLJL,33758505225815TRDLJL,505PLVC225815,,505PLVC225815,N,,2025-05-13 13:36:44.280,2025-05-13 13:42:55.905,,,,58:96:0A:5B:D9:7D,,5F2L0007.L3145150200023,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3R5EDJ3E65947101Q645,,LD55B101YL,EAD65969409IUK5593761,SR2CA659207313491,AKB76046609IOS54B0139,MEZ00766501,MBM675057042501REV00,,,,58960A5BD97D,2025-05-14 11:18:08
AP4,Final Assembly,L01,L01,5EMG0014,75QNED8GA6A.ATRDLJL,33758504300671TRDLJL,504PLGE300671,,504PLGE300671,N,Y,2025-04-28 11:12:38.600,2025-04-28 11:41:06.270,,,,,,5EMG0014.L3145150100011,MAY06793416,MBM63882538,,MEZ00765911,MEZ00766011,MFL702659802501REV00,MFL718339832501REV00,MFL719001062501REV00,,R3G4JYJ3E65947101NL33,,IS51G1005M,EAD65969409IUK5371081,SR2HA659207310803,AKB76046609IH351PG050,MEZ00766501,MBM675057042501REV00,,,,00A159D7AA56,2025-06-06 15:15:22
